"","player_name","player_id","alt_id","league_id","goal","distance","cosangle","head","throughball","cross","fast_break","big_chance","open_play","freekick","difficult"
"179823","Fares Bahlouli",2115,0,3,0,70.219,0.978,0,0,0,0,0,1,0,0
"150150","Lorenzo Insigne",585,0,2,0,63.043,0.976,0,0,0,0,0,1,0,0
"76096","Eden Hazard",564,0,1,0,69.129,0.965,0,0,0,0,0,0,0,1
"125786","Daniele Rugani",2300,0,2,0,53.646,0.768,1,0,1,0,0,0,0,0
"93546","Deyverson",2689,0,4,0,58.245,0.917,1,0,1,0,0,1,0,0
"175090","Ivan Rakitic",647,0,4,0,57.672,0.979,0,0,0,0,0,1,0,0
"70085","Robin Quaison",2403,0,2,0,67.744,0.976,0,0,0,0,0,1,0,0
"62525","Aleksandar Pantic",2244,0,4,0,67.241,0.959,0,0,0,0,0,0,0,0
"66919","Borja",469,0,4,0,71.175,0.981,0,0,0,0,0,1,0,0
"80043","Takashi Inui",1406,0,5,0,59.945,0.96,0,0,0,1,0,1,0,0
"7321","Jan Morávek",979,0,5,0,53.997,0.859,1,0,0,0,0,1,0,0
"67184","Daley Blind",2351,0,1,0,53.932,0.841,0,0,0,0,0,1,0,1
"159556","Stéphane Sessegnon",661,0,3,0,67.501,0.959,0,0,0,0,0,1,0,0
"49993","Valter Birsa",909,0,2,0,66.286,0.965,0,0,0,0,0,1,0,1
"114355","Santi Mina",485,0,4,1,61.866,0.931,0,0,0,0,1,1,0,0
"174501","Ronny",360,0,5,0,75.258,0.979,0,0,0,0,0,1,0,0
"79554","Sami Allagui",365,0,5,0,70.736,0.968,0,0,0,0,0,1,0,0
"5021","Pajtim Kasami",1009,0,1,0,71.291,0.985,0,0,0,0,0,1,0,0
"87323","Lucas Pérez",2492,0,4,0,62.221,0.984,0,0,0,0,0,1,0,1
"114115","Jerry Mbakogu",3047,0,2,0,52.344,0.958,0,0,0,0,0,1,0,1
"84821","Jonny Howson",552,0,1,0,66.131,0.97,0,0,0,0,0,1,0,0
"103008","Emiliano Sala",2104,0,3,0,71.678,0.973,0,0,0,0,0,1,0,0
"119499","Alexandru Maxim",322,0,5,0,52.287,0.884,0,0,0,0,0,1,0,0
"73141","Silvan Widmer",1475,0,2,0,52.469,0.878,1,0,0,0,0,1,0,0
"157601","Levin Öztunali",2314,0,5,0,52.677,0.814,1,0,1,0,1,1,0,0
"113516","Álvaro Vázquez",1137,0,4,0,55.755,0.897,0,0,0,0,1,1,0,0
"50188","Rémy Cabella",475,0,1,0,60.999,0.922,0,0,0,1,1,1,0,0
"145272","Marcelo",87,0,4,0,65.411,0.96,0,0,0,0,0,1,0,1
"181388","Henri Bedimo",1281,0,3,0,58.2,0.962,0,0,0,0,0,1,0,0
"130052","Xabi Prieto",1147,0,4,0,57.083,0.939,0,0,0,0,0,0,0,1
"124726","Valentin Eysseric",1071,0,3,0,69.464,0.981,0,0,0,0,0,1,0,0
"121563","Lionel Messi",894,0,4,0,55.169,0.897,0,0,0,0,0,0,0,1
"123227","Ricardo Álvarez",43,0,2,0,71.373,0.986,0,0,0,0,0,1,0,0
"33306","Peter Odemwingie",201,0,1,0,73.644,0.98,0,0,0,0,0,1,0,0
"77826","Alexis Sánchez",25,0,1,0,62.447,0.964,0,0,0,0,0,1,0,0
"48774","Aleksandar Ignjovski",1066,0,5,0,67.108,0.972,0,0,0,0,0,1,0,0
"140384","Maxime Barthelme",1379,0,3,0,56.232,0.896,0,0,0,0,0,1,0,1
"119646","Alessio Cerci",606,0,2,0,57.471,0.907,0,0,0,0,1,1,0,0
"52165","Leonardo Bonucci",728,0,2,0,54.874,0.94,1,0,1,0,0,0,0,0
"77784","Saúl",2360,0,4,0,59.887,0.952,0,0,0,0,0,1,0,0
"24744","Adrien Rabiot",855,0,3,0,72.1,0.971,0,0,0,0,0,1,0,0
"146858","Gaëtan Bussmann",2146,0,5,0,56.195,0.904,0,0,0,0,0,0,0,0
"12390","Blerim Dzemaili",780,0,2,0,70.047,0.971,0,0,0,0,0,1,0,0
"56306","Cléber",2449,0,5,0,60.76,0.918,0,0,1,0,0,1,0,1
"58008","Granit Xhaka",1146,0,5,0,77.393,0.98,0,0,0,0,0,0,1,0
"41384","Paulo Dybala",2293,0,2,0,55.466,0.882,0,0,0,0,1,1,0,0
"110907","Ayoze Pérez",2155,0,1,0,59.082,0.958,0,0,0,0,0,1,0,1
"60895","Mousa Dembélé",1132,0,1,0,71.806,0.978,0,0,0,0,0,1,0,0
"52160","Carlos Tévez",726,0,2,1,61.202,0.935,0,0,0,0,0,1,0,0
"154288","Son Heung-Min",137,0,1,0,61.092,0.928,0,0,0,0,0,1,0,0
"140664","Antonio Floro Flores",1,0,2,0,58.485,0.946,0,0,0,0,0,1,0,0
"78734","Manuel Schmiedebach",1477,0,5,0,75.864,0.978,0,0,0,0,0,1,0,0
"128660","Juan Zuñiga",2070,0,2,0,72.075,0.979,0,0,0,0,0,1,0,0
"131059","Álvaro Morata",88,0,4,0,57.936,0.906,0,0,0,1,1,1,0,0
"65708","Aarón Ñíguez",403,0,4,0,69.826,0.972,0,0,0,0,0,0,0,0
"87862","Karim Benzema",92,0,4,1,48.527,0.309,0,0,0,0,1,1,0,0
"60978","Loic Perrin",1163,0,3,0,56.322,0.863,0,0,1,0,0,0,0,0
"139784","Cyril Théréau",152,0,2,1,55.344,0.833,0,0,0,0,0,1,0,0
"57294","Raphael Guerreiro",1216,0,3,1,62.839,0.953,0,0,0,0,0,0,0,0
"106594","Andrea Bertolacci",1119,0,2,0,50.333,0.999,0,0,1,0,0,1,0,0
"159798","Rémy Cabella",475,0,3,0,66.858,0.972,0,0,0,0,0,0,0,0
"73887","Danny Ings",2159,0,1,0,58.86,0.895,0,0,0,0,1,1,0,0
"76675","Nolito",15,0,4,0,84.208,0.987,0,0,0,0,0,1,0,0
"88490","Harry Kane",1940,0,1,0,53.416,0.974,0,0,0,0,1,1,0,0
"95051","Chicharito",1053,0,5,0,59.426,0.944,0,0,0,0,0,1,0,0
"127783","Fabian Lustenberger",368,0,5,0,57.79,0.888,0,0,1,0,0,0,0,0
"55286","Juan Manuel Falcón",2149,0,3,0,76.793,0.981,0,0,0,0,0,1,0,0
"34966","Mohamed Salah",1833,0,1,0,61.801,0.969,0,0,0,0,0,1,0,0
"119213","Papakouly Diop",99,0,4,1,55.625,0.833,1,0,1,0,0,0,0,0
"31887","Tongo Doumbia",107,0,3,0,75.072,0.978,0,0,0,0,0,1,0,0
"118353","Jordan Veretout",83,0,1,0,66.188,0.981,0,0,0,0,0,1,0,1
"106908","Recio",918,0,4,0,64.449,0.949,0,0,0,0,0,0,1,0
"150844","Ellyes Skhiri",2762,0,3,0,71.22,0.97,0,0,0,0,0,1,0,0
"10869","Juan Guillermo Cuadrado",718,0,2,0,74.819,0.983,0,0,0,0,0,1,0,0
"125889","Mario Balotelli",1109,0,2,0,70.729,0.968,0,0,0,0,0,0,1,0
"38878","Lenny Nangis",2094,0,3,0,75.502,0.98,0,0,0,0,0,1,0,0
"31811","Pajtim Kasami",1009,0,1,0,70.213,0.976,0,0,0,0,0,1,0,0
"111779","Morales",2330,0,4,0,57.386,0.98,0,0,0,1,0,1,0,0
"70969","Souleymane Camara",481,0,3,0,56.434,0.867,0,0,0,0,1,1,0,0
"99987","Sven Schipplock",264,0,5,0,61.717,0.975,0,0,0,0,0,1,0,0
"50526","Angelo Ogbonna",1581,0,2,0,69.936,0.984,0,0,0,0,0,1,0,0
"71344","Ricardo Horta",2190,0,4,0,66.797,0.967,0,0,0,0,0,1,0,0
"797","Diego Buonanotte",398,0,4,0,58.861,0.895,0,0,0,0,0,1,0,0
"116400","Luiz Gustavo",300,0,5,0,62.44,0.962,0,0,0,0,0,1,0,0
"4844","Franck Ribéry",139,0,5,0,64.437,0.948,0,0,0,0,0,1,0,0
"133185","Yannick Carrasco",191,0,4,0,72.134,0.976,0,0,0,0,0,1,0,0
"11796","Yann Jouffre",375,0,3,0,59.764,0.991,0,0,0,0,0,1,0,0
"16644","Thomas Heurtaux",597,0,2,0,77.877,0.986,0,0,0,0,0,1,0,0
"88084","Borja Valero",435,0,2,0,66.505,0.967,0,0,0,0,0,1,0,0
"101806","Walid Mesloub",2411,0,3,0,72.626,0.978,0,0,0,0,0,0,1,0
"109686","Stefan Scepovic",3007,0,4,0,57.655,0.883,1,0,1,0,0,1,0,0
"156043","Marco Benassi",948,0,2,0,72.478,0.979,0,0,0,0,0,1,0,0
"158638","Pedro León",467,0,4,0,63.41,0.978,0,0,0,0,0,1,0,0
"118071","Diego Godín",19,0,4,0,52.457,0.68,1,0,1,0,0,0,0,0
"101513","Anthony Martial",1514,0,1,0,62.591,0.963,0,0,0,0,0,1,0,0
"30240","Emre Can",1035,0,5,0,53.337,0.756,0,0,0,0,1,1,0,0
"127286","Christian Benteke",968,0,1,0,61.814,0.971,0,0,0,0,0,1,0,0
"54032","Rickie Lambert",572,0,1,0,54.218,0.808,1,0,1,0,0,1,0,0
"139199","Raheem Sterling",1540,0,1,0,65.557,0.959,0,0,0,0,0,1,0,0
"154191","Salomón Rondón",2854,0,1,0,63.643,0.943,0,0,0,0,0,1,0,0
"90913","Mohamed Salah",1833,0,2,0,62.443,0.977,0,0,0,0,0,1,0,0
"22668","Panagiotis Kone",451,0,2,0,59.021,0.911,0,0,0,0,0,0,0,0
"160911","Roberto Gagliardini",3345,0,2,1,60.299,0.918,0,0,0,0,0,1,0,0
"72154","Karim Bellarabi",297,0,5,0,61.635,0.966,0,0,0,0,0,1,0,0
"119313","Jonjo Shelvey",567,0,1,0,70.275,0.97,0,0,0,0,0,1,0,0
"39758","Gary Cahill",1140,0,1,0,61.095,0.923,0,0,0,0,0,0,0,1
"20458","Marco Benassi",948,0,2,0,78.174,0.992,0,0,0,0,0,1,0,0
"124554","Josef Martínez",2340,0,2,0,58.842,0.903,0,1,0,0,1,1,0,0
"85061","Sergio Agüero",333,0,1,0,59.231,0.905,0,0,1,0,0,1,0,0
"82736","Stefano Sturaro",1751,0,2,0,52.625,0.987,0,0,0,0,0,1,0,1
"88833","Romain Alessandrini",903,0,3,1,57.312,0.941,0,0,0,0,0,1,0,0
"55762","Peter Crouch",1051,0,1,1,49.309,0.282,0,0,0,0,1,1,0,0
"96769","Paco Alcácer",753,0,4,0,68.249,0.962,0,0,0,0,1,1,0,0
"134434","Karim Benzema",92,0,4,0,56.596,0.893,0,0,0,0,0,0,0,0
"37967","Jorge Molina",712,0,4,1,49.515,0.314,1,0,1,0,1,1,0,0
"32117","Valentin Eysseric",1071,0,3,0,79.687,0.984,0,0,0,0,0,1,0,1
"178528","Miroslav Klose",1154,0,2,1,52.352,0.672,0,0,0,0,1,1,0,0
"81123","Aaron Ramsey",656,0,1,0,56.381,0.967,0,1,0,0,0,1,0,0
"29469","Aduriz",754,0,4,0,50.688,0.533,1,0,1,0,0,1,0,0
"74060","Hugo Mallo",486,0,4,0,73.968,0.982,0,0,0,0,0,1,0,0
"126878","Steven Fletcher",828,0,3,0,57.417,0.875,0,0,0,0,1,1,0,0
"43256","Adrián Ramos",362,0,5,0,64.328,0.945,0,0,0,0,0,1,0,1
"169545","Mark Noble",1258,0,1,0,67.857,0.961,0,0,0,0,0,1,0,0
"133688","Charlie Austin",2127,0,1,1,52.769,0.811,0,0,0,0,0,1,0,0
"141534","Sergi Darder",346,0,3,0,61.875,0.968,0,0,0,0,0,1,0,0
"69109","Coke",1546,0,4,0,71.17,0.972,0,0,0,0,0,1,0,0
"85614","Pedro León",467,0,4,0,74.786,0.987,0,0,0,0,0,0,1,0
"26922","Leonardo Bittencourt",356,0,5,0,59.43,0.906,0,0,1,0,0,1,0,0
"163343","Kévin Berigaud",76,0,3,0,71.53,0.973,0,0,0,0,0,1,0,0
"52861","Francois Kamano",2137,0,3,0,70.835,0.973,0,0,0,0,0,1,0,0
"116952","Emiliano Velázquez",2510,0,4,1,48.597,0.2,0,0,0,0,1,0,0,1
"142197","Edin Dzeko",1241,0,2,0,59.176,0.954,0,0,0,0,0,1,0,0
"17443","Jérémie Aliadière",378,0,3,0,70.824,0.982,0,0,0,0,0,1,0,0
"55759","Nikica Jelavic",1303,0,1,0,55.864,0.884,1,0,1,0,0,1,0,0
"172442","Yuya Osako",2168,0,5,1,61.934,0.93,0,1,0,1,1,1,0,0
"148514","Maciej Rybus",3385,0,3,0,62.534,0.973,0,0,0,0,0,1,0,0
"177573","Jozy Altidore",495,0,1,0,51.615,0.609,1,0,1,0,0,0,0,0
"148658","Martin Hinteregger",3209,0,5,0,52.672,0.699,1,0,0,0,0,0,0,0
"21795","Marvin Plattenhardt",1229,0,5,0,64.753,0.947,0,0,0,0,0,0,1,0
"92560","Genki Haraguchi",2170,0,5,0,59.066,0.971,0,0,0,0,0,1,0,0
"16340","Javi Márquez",193,0,4,1,66.009,0.957,0,0,0,0,0,1,0,0
"147194","Diego Costa",17,0,1,0,59.912,0.909,0,0,1,0,0,1,0,1
"147608","Thilo Kehrer",3700,0,5,0,53.328,0.888,1,0,1,0,0,0,0,0
"47382","Pablo Chavarria",2142,0,3,0,54.032,0.81,0,0,0,0,0,0,0,1
"136644","Mariusz Stepinski",3529,0,3,0,75.507,0.989,0,0,0,0,0,1,0,0
"3362","Robin Knoche",296,0,5,0,53.147,0.842,1,0,1,0,0,0,0,0
"110531","Christian Eriksen",1304,0,1,0,59.092,0.964,0,0,0,0,0,0,0,0
"152862","Serge Gnabry",1734,0,5,0,58.699,0.924,0,0,0,0,0,1,0,0
"174772","Cristiano Ronaldo",86,0,4,0,55.205,0.995,0,0,0,0,0,1,0,0
"177238","Germán Denis",162,0,2,0,68.677,0.981,0,0,0,0,0,1,0,0
"162487","Joshua Kimmich",3015,0,5,0,71.929,0.971,0,0,0,0,0,1,0,0
"43342","Wissam Ben Yedder",69,0,3,0,59.703,0.952,0,0,0,0,0,1,0,0
"75555","Simao",1497,0,4,0,55.082,0.863,1,0,1,0,0,0,0,0
"3396","Gary Kagelmacher",100,0,3,0,53.2,0.826,1,0,1,0,0,0,0,0
"92303","Robert Beric",3031,0,3,0,58.851,0.974,0,1,0,0,1,1,0,0
"113466","Khouma Babacar",2271,0,2,1,48.471,0.084,0,0,0,0,1,1,0,0
"33101","Maxi López",1117,0,2,0,66.937,0.964,0,0,0,0,0,1,0,0
"136079","Emil Forsberg",3484,0,5,1,50.384,0.956,0,0,0,0,0,1,0,0
"30161","Lorenzo Reyes",1645,0,4,1,71.673,0.971,0,0,0,0,0,1,0,0
"116694","Jonjo Shelvey",567,0,1,0,70.36,0.971,0,0,0,0,0,1,0,0
"107062","Jordan Ayew",338,0,1,0,73.984,0.975,0,0,0,0,0,1,0,0
"48500","Bruno",394,0,4,0,58.459,0.902,1,0,1,0,0,0,0,0
"105779","Diego Llorente",3089,0,4,1,52.156,0.669,1,0,1,0,0,0,0,0
"168729","Firmin Ndombe Mubele",3772,0,3,0,68.576,0.97,0,0,0,0,0,1,0,0
"18935","Junior Tallo",1075,0,3,1,46.994,0.214,0,0,1,0,1,1,0,1
"61053","Adamo Coulibaly",2108,0,3,0,52.298,0.822,1,0,1,0,0,1,0,0
"99504","Khouma Babacar",2271,0,2,0,58.272,0.983,0,0,0,0,0,1,0,0
"121100","André Hahn",315,0,5,0,56.903,0.917,1,0,1,0,0,1,0,0
"70412","Diego Castro",468,0,4,0,58.564,0.969,0,0,0,0,0,1,0,0
"45591","Antoine Griezmann",180,0,4,0,48.276,0.093,0,0,1,0,1,1,0,0
"51763","Leo Baptistao",1730,0,4,0,57.372,0.939,1,0,1,0,0,1,0,0
"10218","Victor Anichebe",1048,0,1,1,60.66,0.924,0,0,0,0,0,1,0,0
"47298","Gonzalo Higuaín",1095,0,2,0,47.832,0.347,0,0,0,0,1,0,0,0
"44248","Ahmed Kashi",2379,0,3,0,79.654,0.982,0,0,0,0,0,1,0,0
"85306","Thomas Müller",144,0,5,1,50.993,0.679,0,0,0,0,1,1,0,0
"119269","Gaël Danic",548,0,3,0,74.743,0.976,0,0,0,0,0,1,0,0
"178705","Modibo Diakité",1690,0,1,0,55.297,0.966,1,0,1,0,0,0,0,0
"55220","Yeltsin Tejeda",2366,0,3,0,75.373,0.983,0,0,0,0,0,1,0,0
"19065","Keisuke Honda",1731,0,2,0,60.913,0.923,0,0,0,0,0,1,0,0
"23971","Éder",612,0,2,0,74.224,0.976,0,0,0,0,0,1,0,0
"151653","Raffael",276,0,5,0,60.174,0.955,0,0,0,0,0,1,0,0
"85840","Patrick Ebert",36,0,4,0,71.464,0.97,0,0,0,0,0,1,0,0
"91897","Gonzalo Higuaín",1095,0,2,1,56.686,0.95,0,0,0,0,0,1,0,0
"81751","Prince Oniangué",113,0,3,0,53.629,0.759,1,0,1,0,0,1,0,0
"176686","Ander Herrera",748,0,4,0,65.358,0.971,0,0,0,0,0,0,0,0
"127576","Emre Can",1035,0,1,0,71.832,0.971,0,0,0,0,0,1,0,0
"120306","Zlatko Junuzovic",806,0,5,1,54.206,0.863,0,0,0,0,0,1,0,0
"30469","Johan Elmander",1059,0,1,0,61.485,0.925,0,0,0,0,1,1,0,0
"758","Bruno",394,0,4,0,80.991,0.988,0,0,0,0,0,1,0,0
"16429","Recio",918,0,4,0,55.975,0.886,0,0,1,0,0,1,0,0
"83432","Yannick Bolasie",1011,0,1,0,70.375,0.984,0,0,0,0,0,1,0,0
"8645","Dante",146,0,5,0,53.51,0.746,1,0,1,0,0,0,0,0
"49087","Klaas-Jan Huntelaar",1781,0,5,0,58.752,0.903,0,0,0,0,0,1,0,0
"97733","Pablo De Blasis",2648,0,5,1,52.653,0.843,0,0,0,1,1,1,0,1
"18299","Branislav Ivanovic",562,0,1,0,73.051,0.983,0,0,0,0,0,1,0,0
"112907","Maxime Poundje",1674,0,3,0,71.462,0.985,0,0,0,0,0,1,0,0
"145409","Falcao",185,0,3,0,61.946,0.97,0,0,0,0,0,1,0,0
"114114","Andrea Belotti",2362,0,2,0,55.16,0.909,1,0,1,0,0,1,0,0
"117334","Gotoku Sakai",326,0,5,0,68.09,0.981,0,0,0,0,0,0,0,0
"141603","Dries Mertens",584,0,2,0,65.475,0.95,0,0,0,0,0,1,0,0
"106914","Jonathan Viera",960,0,4,0,57.852,0.944,0,0,0,0,1,1,0,0
"65401","Bruno Fernandes",1305,0,2,0,78.582,0.985,0,0,0,0,0,1,0,0
"151900","Riccardo Meggiorini",611,0,2,0,54.569,0.878,1,0,1,0,0,0,0,0
"154444","Prince Oniangué",113,0,3,0,80.05,0.983,0,0,0,0,0,1,0,0
"38723","Leandro Rinaudo",537,0,2,0,52.098,0.948,1,0,0,0,0,0,0,0
"120046","Jermain Defoe",687,0,1,0,55.675,0.884,0,0,0,0,0,1,0,0
"54086","Cheikhou Kouyaté",2122,0,1,0,70.411,0.968,0,0,0,0,0,1,0,0
"105285","Yuri",2233,0,4,0,72.032,0.974,0,0,0,0,0,0,0,0
"125387","Zaldúa",1890,0,4,0,67.132,0.978,0,0,0,0,0,1,0,0
"5452","Andrea Luci",581,0,2,0,73.774,0.975,0,0,0,0,0,1,0,0
"53925","Ja-Cheol Koo",1800,0,5,0,54.488,0.802,1,0,1,0,0,0,0,0
"147316","Pablo Zabaleta",1141,0,1,1,50.397,0.838,0,0,1,0,1,1,0,1
"128790","Mauro Zárate",2177,0,2,0,55.815,0.926,0,1,0,0,0,1,0,0
"146929","Hakan Calhanoglu",630,0,5,0,65.688,0.951,0,0,0,0,0,0,1,0
"118878","Yannick Bolasie",1011,0,1,0,72.209,0.973,0,0,0,0,0,1,0,0
"132923","Luis Suarez",248,0,4,1,49.981,0.66,0,0,0,0,1,1,0,0
"117474","Bebé",2625,0,4,1,61.746,0.973,0,0,0,0,0,1,0,0
"43000","Izet Hajrovic",2257,0,5,0,53.959,0.819,0,0,0,0,1,1,0,0
"157135","Jonas Hofmann",1662,0,5,0,53.519,0.751,1,0,1,0,0,1,0,0
"125492","Jozabed",2606,0,4,0,69.414,0.967,0,0,0,0,0,0,0,0
"46159","Cheick Diabaté",676,0,3,0,54.241,0.779,1,0,1,0,0,1,0,0
"42432","Borja Valero",435,0,2,0,51.826,0.629,0,0,0,0,0,1,0,0
"54331","Toni Kroos",142,0,4,0,71.701,0.975,0,0,0,0,0,1,0,0
"141335","Xabi Prieto",1147,0,4,0,54.633,0.819,0,0,0,0,0,0,0,0
"173776","Geoffrey Kondogbia",447,0,2,0,53.095,0.726,1,0,1,0,0,0,0,0
"158787","Adrián Ramos",362,0,4,0,54.791,0.949,0,0,0,0,0,0,0,0
"150615","Rudy Gestede",2806,0,1,0,70.725,0.968,0,0,0,0,0,1,0,0
"26836","Zlatan Ibrahimovic",741,0,3,0,72.134,0.972,0,0,0,0,0,1,0,0
"136868","Pierrick Capelle",2998,0,3,1,49.806,0.795,0,0,0,0,1,1,0,1
"102369","M'Baye Niang",913,0,2,0,69.182,0.966,0,0,0,0,0,1,0,0
"25609","Pablo Sarabia",919,0,4,0,54.055,0.818,0,0,0,0,1,1,0,0
"145419","Valère Germain",1608,0,3,0,52.207,0.973,0,0,0,0,0,1,0,0
"28821","Bruno Fernandes",1305,0,2,0,74.214,0.981,0,0,0,0,0,1,0,0
"103620","Loïc Remy",203,0,1,0,67.93,0.967,0,0,0,0,0,1,0,0
"167067","Mario Gomez",1953,0,5,0,59.456,0.966,0,1,0,1,1,1,0,0
"148318","Andre Gray",3350,0,1,0,52.879,0.709,0,0,1,0,1,1,0,0
"80665","Kévin Berigaud",76,0,3,0,62.486,0.967,0,0,0,1,0,1,0,0
"6662","Loïc Remy",203,0,1,0,56.776,0.95,0,1,0,0,0,1,0,0
"166686","Jesse Lingard",3083,0,1,0,63.74,0.943,0,0,0,0,0,1,0,0
"138902","Alexandre Lacazette",547,0,3,0,48.929,0.847,1,0,1,0,0,0,0,0
"67187","Jonjo Shelvey",567,0,1,0,73.043,0.975,0,0,0,0,0,1,0,0
"95677","Paulo Dybala",2293,0,2,1,70.429,0.968,0,0,0,0,0,1,0,0
"80017","Assani Lukimya",505,0,5,0,55.5,0.824,1,0,1,0,0,0,0,0
"163757","Bruno Martins Indi",3565,0,1,0,56.085,0.853,1,0,0,0,0,0,0,0
"71373","Wahbi Khazri",372,0,3,0,61.171,0.962,0,0,0,0,0,1,0,0
"141654","Rey Manaj",3078,0,2,0,58.007,0.913,1,0,1,0,0,1,0,0
"152698","Javi Ontiveros",3136,0,4,0,70.571,0.971,0,0,0,0,0,1,0,0
"69351","Tomas Rosicky",665,0,1,0,56.84,0.942,0,0,0,0,0,0,0,1
"34200","Claudio Pizarro",1758,0,5,0,48.826,0.311,1,0,0,0,1,1,0,0
"172117","Valère Germain",1608,0,3,0,50.481,0.761,0,0,0,0,1,1,0,0
"113790","Luca Siligardi",534,0,2,0,71.059,0.969,0,0,1,0,0,0,0,1
"72606","Aissa Mandi",760,0,3,0,60.313,0.919,0,0,0,0,0,0,0,1
"32767","Sergio Agüero",333,0,1,0,75.376,0.977,0,0,0,0,0,1,0,0
"104992","Romelu Lukaku",335,0,1,0,71.513,0.976,0,0,0,0,0,1,0,0
"83732","Mapou Yanga-Mbiwa",2020,0,2,1,55.653,0.84,1,0,1,0,0,0,0,0
"114598","Julian Draxler",312,0,5,0,56.015,0.858,0,0,0,0,0,1,0,0
"77942","Gonzalo Higuaín",1095,0,2,0,51.547,0.975,0,0,0,0,0,1,0,0
"73777","Stefano Sturaro",1751,0,2,0,59.804,0.959,0,0,0,0,0,1,0,0
"108167","Rachid Ghezzal",2581,0,3,0,59.665,0.981,0,0,0,0,0,1,0,0
"146751","Adem Ljajic",453,0,2,0,62.348,0.96,0,0,0,0,0,1,0,0
"2743","Maximilian Arnold",980,0,5,0,77.476,0.98,0,0,0,0,0,1,0,0
"54498","Sidnei",1089,0,4,0,61.18,0.974,0,0,0,0,0,1,0,0
"19162","Youssouf Mulumbu",654,0,1,0,67.9,0.982,0,0,0,0,0,1,0,0
"145643","Luis Muriel",1105,0,2,0,68.255,0.969,0,0,0,0,0,0,1,0
"47336","Gareth Bale",1063,0,4,0,50.538,0.959,0,0,0,0,1,1,0,0
"143660","Clemens Fritz",803,0,5,0,77.556,0.981,0,0,0,0,0,1,0,0
"59946","Jason Puncheon",246,0,1,0,59.989,0.934,0,0,0,0,0,1,0,0
"68693","Anders Konradsen",1454,0,3,0,74.742,0.979,0,0,0,0,0,1,0,0
"68317","Ermin Bicakcic",1424,0,5,0,52.207,0.713,1,0,1,0,0,0,0,0
"16867","Ricardo Carvalho",1350,0,3,0,55.506,0.826,1,0,1,0,0,0,0,0
"159851","Danny Blum",3507,0,5,0,67.064,0.976,0,0,0,0,0,1,0,0
"56849","Davie Selke",1332,0,5,1,49.41,0.292,0,0,0,0,1,1,0,0
"65696","Edenilson",2469,0,2,0,73.644,0.978,0,0,0,0,0,1,0,0
"32505","César Azpilicueta",1892,0,1,0,69.578,0.983,0,0,0,0,0,1,0,0
"124838","Denis Suárez",2199,0,4,0,71.819,0.971,0,0,0,0,0,0,0,0
"176943","Pablo Daniel Osvaldo",568,0,1,0,54.149,0.78,0,0,0,0,1,1,0,0
"177710","Danny Rose",1691,0,1,0,51.073,0.992,0,0,0,0,0,1,0,0
"34802","Connor Wickham",1993,0,1,0,59.847,0.931,0,0,0,0,0,1,0,0
"64881","Sadio Mané",2433,0,1,0,63.6,0.941,0,0,0,0,0,1,0,0
"4542","Pedro León",467,0,4,0,58.007,0.892,1,0,1,0,0,1,0,0
"41104","Diego Rolan",678,0,3,0,57.048,0.957,0,0,0,0,0,1,0,0
"49485","Kevin De Bruyne",1760,0,5,0,67.958,0.966,0,0,0,0,0,0,0,0
"96325","Ángel Di María",94,0,3,0,64.167,0.948,0,0,0,0,0,1,0,0
"28333","Cesc Fàbregas",34,0,4,0,64.246,0.985,0,0,0,0,0,1,0,0
"68984","Alban Meha",2431,0,5,0,78.718,0.981,0,0,0,0,0,0,1,0
"85289","Juan Mata",839,0,1,0,56.749,0.968,0,0,0,0,0,1,0,1
"4677","Nuri Sahin",278,0,5,0,74.733,0.976,0,0,0,0,0,1,0,0
"85132","Leonardo Bittencourt",356,0,5,0,62.647,0.983,0,0,0,0,0,1,0,0
"16104","Duda",353,0,4,0,70.184,0.98,0,0,0,0,0,0,1,0
"104705","Aduriz",754,0,4,0,58.861,0.895,0,0,0,0,0,1,0,0
"11944","Lamine Sané",1394,0,3,0,52.246,0.663,1,0,1,0,1,0,0,0
"106767","Dries Mertens",584,0,2,0,69.713,0.966,0,0,0,0,0,0,1,0
"144595","Borja Valero",435,0,2,0,51.53,0.921,0,0,0,0,0,1,0,0
"141523","Alexandre Lacazette",547,0,3,0,62.063,0.936,0,1,0,0,1,1,0,0
"40119","Eric Dier",2123,0,1,1,49.538,0.827,1,0,1,0,0,0,0,0
"167873","Kamil Glik",1097,0,3,0,53.939,0.771,1,0,1,0,0,0,0,0
"62842","Patrice Evra",1483,0,2,0,55.941,0.895,1,0,1,0,0,1,0,0
"62398","Carlos Bacca",651,0,4,0,53.718,0.756,1,0,1,0,0,1,0,0
"2395","Diego Costa",17,0,4,0,62.935,0.979,0,0,0,0,0,1,0,0
"6039","Ricardo Rodríguez",290,0,5,1,78.146,0.991,0,0,0,0,0,0,1,0
"119923","Fabian Frei",2846,0,5,0,73.871,0.976,0,0,0,0,0,0,0,1
"97966","Pierre-Michel Lasogga",627,0,5,0,65.466,0.957,0,0,0,0,0,1,0,0
"127179","Luis Alberto",785,0,4,0,62.072,0.965,0,0,0,0,0,1,0,0
"15927","Nicolas de Preville",114,0,3,0,66.97,0.977,0,0,0,1,0,1,0,0
"43329","Diego Godín",19,0,4,1,54.812,0.844,1,0,1,0,0,0,0,0
"46736","Souleymane Camara",481,0,3,0,68.223,0.962,0,0,0,0,0,1,0,0
